"route_id","agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color"
"981075",,"651","Sumare (Residencial Real Parque) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"987046",,"627","AMERICANA (TERMINAL METROPOLITANO DE AMERICANA) / Santa Barbara D Oeste (Rodoterminal de Sta Barbara D Oeste)",,"3",,,
"987053",,"653","Sumare (Terminal Rodoviario de Sumare) / Campinas (Unicamp)",,"3",,,
"988062",,"615","Itatiba (Terminal Rodoviario de Itatiba) / Campinas (Terminal Multimodal Ramos de Azevedo)",,"3",,,
"991036",,"676","Valinhos (Jardim do Lago) / Campinas (Centro)",,"3",,,
"997130",,"617DV1","Jaguariuna (Terminal Rodoviario de Jaguariuna) / ",,"3",,,
"997153",,"707","Hortolandia (Jardim Nova America) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"1003062",,"617","Jaguariuna (Terminal Rodoviario de Jaguariuna) / Holambra (Centro)",,"3",,,
"1003065",,"619EX1","AMERICANA (TERMINAL METROPOLITANO DE AMERICANA) / Santa Barbara D Oeste (Cidade Nova)",,"3",,,
"1020080",,"616","Pedreira (Jardim Andrade) / Campinas (Botafogo)",,"3",,,
"1021114",,"617PR1","Holambra (Centro)",,"3",,,
"1032092",,"745","Hortolandia (Terminal Metropolitano de Hortolandia) / Monte Mor (Jardim Capuavinha)",,"3",,,
"1032126",,"089","Taboao da Serra (Jardim Sao Judas Tadeu) Sao Paulo (Clinicas)",,"3",,,
"1037056",,"612EX1","Jaguariuna (Joao Nassif) / Campinas (Botafogo)",,"3",,,
"1040086",,"608","Cosmopolis (Vila Fontana) / Engenheiro Coelho (Terminal Rodoviario de Engenheiro Coelho)",,"3",,,
"1040094",,"609","Paulinia (Paulinia Rodoviaria Shopping) / Cosmopolis (Terminal Rodoviario de Cosmopolis)",,"3",,,
"1040145",,"742","Hortolandia (Terminal Metropolitano de Hortolandia) Campinas (Terminal Campo Grande)",,"3",,,
"1040158",,"120","Cajamar (Vau Novo) / Sao Paulo  (Perus)",,"3",,,
"1042119",,"657","Sumare (Parque Ideal) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"1047068",,"620","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Santa Barbara D Oeste (Jardim Mollon)",,"3",,,
"1053024",,"610","Indaiatuba (Terminal Rodoviario de Indaiatuba) / Monte Mor (Terminal Rodoviario de Monte Mor)",,"3",,,
"1053028",,"614","Itatiba (Terminal Rodoviario de Itatiba) / Campinas (Terminal Multimodal Ramos Azevedo)",,"3",,,
"1054120",,"678","Valinhos (Terminal Rodoviario Mario Rolim Telles) / Campinas (Escola de Cadetes)",,"3",,,
"1067044",,"229","Osasco (Jardim Acucara) / Sao Paulo (Lapa)",,"3",,,
"1067111",,"080","Osasco (Jardim Bonanca) / Sao Paulo (Pinheiros)",,"3",,,
"1070043",,"680","Valinhos (Parque das Figueiras) Campinas (Trevo da Bosch)",,"3",,,
"1073045",,"611","Indaiatuba (Terminal Rodoviario de Indaiatuba) / Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"3",,,
"1073065",,"660","Sumare (Jardim Sao Geronimo) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"1087018",,"507","Vargem Grande Paulista (Jardim Sao Marcos) / Cotia (Portao)",,"3",,,
"1096077",,"628","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Santa Barbara D Oeste (Rodoterminal de Sta Barbara D Oeste)",,"3",,,
"1099056",,"321","Carapicuiba (Cohab V) / Santana de Parnaiba (Alphaville 10)",,"3",,,
"1100083",,"263","Carapicuiba (Jardim Novo Horizonte) / Osasco (Vila Yara)",,"3",,,
"1113050",,"708","Monte Mor (Terminal Rodoviario Vereador Geraldo Benini) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"1117067",,"619","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Santa Barbara D Oeste (Cidade Nova)",,"3",,,
"1121018",,"612","Jaguariuna (Joao Nassif) / Campinas (Botafogo)",,"3",,,
"1122020",,"626","AMERICANA (TERMINAL METROPOLITANO DE AMERICANA)",,"3",,,
"1122026",,"705","Hortolandia (Jardim Rosolem) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"1126074",,"709","Monte Mor (Terminal Rodoviario de Monte Mor) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"1126078",,"709EX1","Monte Mor (Jardim Capuavinha) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"1129058",,"662","Sumare (Jardim Sao Geronimo) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"1130028",,"706","Hortolandia (Chacara Assay) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"1132054",,"666","Sumare (Terminal Rodoviario de Sumare) / Paulinia (Centro)",,"3",,,
"1134048",,"704","Hortolandia (Sumarezinho) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"1135028",,"622EX1","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Santa Barbara D Oeste (Rodoterminal de Sta Barbara D Oeste)",,"3",,,
"1135065",,"679","Valinhos (Parque das Figueiras) Campinas (Trevo da Bosch)",,"3",,,
"1141073",,"652EX1","Sumare (Jardim Dall Orto) / Campinas (Unicamp)",,"3",,,
"1147034",,"059","Osasco (Conjunto dos Metalurgicos) / Sao Paulo (Metro Butanta)",,"3",,,
"1154047",,"708BI1","Monte Mor (Jardim Sao Sebastiao) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"1157041",,"606EX1","Artur Nogueira (Coracao Crianca) / Campinas (Botafogo)",,"3",,,
"1162090",,"661","Paulinia (Conjunto Habitacional Tereza Z. Vedovelo) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"1181036",,"655DV1","Sumare (Terminal Rodoviario de Sumare) / Campinas (Shopping Iguatemi)",,"3",,,
"1182006",,"606","Cosmopolis (Terminal Rodoviario de Cosmopolis) / Campinas (Botafogo)",,"3",,,
"1189007",,"607","Cosmopolis (Terminal Rodoviario de Cosmopolis) / Campinas (Shopping Parque Dom Pedro I)",,"3",,,
"1209005",,"086PR1","Carapicuiba (Jardim Guapiuva) / Sao Paulo (Lapa)",,"3",,,
"1210046",,"693","Artur Nogueira (Cdhu) / Campinas (Botafogo)",,"3",,,
"1244005",,"683","Valinhos (Jardim Sao Luiz) / Campinas (Estacao de Transferencia Expedicionarios)",,"3",,,
"1300004",,"082","Pirapora do Bom Jesus (Jardim Bom Jesus) / Osasco (Vila Yara)",,"3",,,
"1327004",,"214","Suzano (Centro) / Sao Paulo (Terminal Rodoviario Tiete)",,"3",,,
"1329020",,"382","Maua (Bairro Feital) / Sao Caetano do Sul ( Bairro Santo Antonio)",,"3",,,
"1375020",,"403","Maua (Vila Nova Maua) / Sao Caetano do Sul (Santo Antonio)",,"3",,,
"1376010",,"382EX1","Maua (Jardim Itapeva) / Sao Caetano do Sul (Bairro Santo Antonio)",,"3",,,
"1444002",,"473","Itaquaquecetuba (Parque Piratininga II) / Sao Paulo (Metro Armenia)",,"3",,,
"1565003",,"353","Aruja (Terminal Rodoviario de Aruja) Itaquaquecetuba (Residencial Village)",,"3",,,
"1590005",,"375","Mairipora (Terra Preta) / Sao Paulo (Terminal Rodoviario do Tiete)",,"3",,,
"1629008",,"636PR2","Sumare (Jardim Macarenko) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"1634002",,"629EX1","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Santa Barbara D Oeste (Sao Joaquim)",,"3",,,
"1640004",,"632EX1","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Santa Barbara D Oeste (Jardim das Orquideas)",,"3",,,
"1657002",,"631EX1","Santa Barbara D Oeste (Jardim das Orquideas)",,"3",,,
"1684005",,"631EX3","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / ",,"3",,,
"1703013",,"644","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Sumare (Terminal Rodoviario de Sumare)",,"3",,,
"1704007",,"636PR1","Sumare (Jd. Joao Paulo II) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"1727004",,"642","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Campinas (Unicamp)",,"3",,,
"1799008",,"649","Paulinia (Conjunto Habitacional Tereza Z. Vedovelo) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"1836006",,"649EX1","Sumare (Jardim Nova Terra) / ",,"3",,,
"1840009",,"674VP1","Valinhos (Terminal Rodoviario Mario Rolim Telles)",,"3",,,
"1860007",,"674VP2","Vinhedo (Terminal Rodoviario de Vinhedo) / ",,"3",,,
"1894003",,"680VP1","Valinhos (Terminal Rodoviario Mario Rolim Telles) Campinas (Trevo da Bosch)",,"3",,,
"1894024",,"905","Peruibe (Terminal Rodoviario de Peruibe) / Sao Vicente (Itarare)",,"3",,,
"1906003",,"685","Valinhos (Terminal Rodoviario Mario Rolim Telles) / Vinhedo (Terminal Rodoviario de Vinhedo)",,"3",,,
"1919023",,"912","Praia Grande (Term. Rod. e Urbano Tatico Francisco Gomes da Silva) / Cubatao (Usiminas)",,"3",,,
"1928006",,"686","Vinhedo (Terminal Rodoviario de Vinhedo) / Campinas (Jardim Sao Domingos)",,"3",,,
"1952002",,"687EX2","Vinhedo (Terminal Rodoviario de Vinhedo) / Campinas (Jardim Campo Belo)",,"3",,,
"1956016",,"918","Cubatao (Jardim  Caraguata) / Santos (Ponta da Praia)",,"3",,,
"1959011",,"727","Vinhedo (Terminal Rodoviario de Vinhedo) / Campinas (Jardim Campineiro)",,"3",,,
"1960007",,"689","Valinhos (Terminal Rodoviario Mario Rolim Telles) / Vinhedo (Terminal Rodoviario de Vinhedo)",,"3",,,
"1965007",,"687EX1","Vinhedo (Terminal Rodoviario de Vinhedo) / Campinas (Jardim Campo Belo)",,"3",,,
"1976011",,"688","Vinhedo (Terminal Rodoviario de Vinhedo) / Campinas (Estacao de Transferencia Expedicionarios)",,"3",,,
"1997020",,"919","Cubatao (Jardim Nova Republica) / Santos (Ponta da Praia)",,"3",,,
"1999026",,"911","Praia Grande (Terminal Rodoviario e Urbano Tatico Francisco Gomes da Silva) / Cubatao (Usiminas)",,"3",,,
"2008010",,"913","Sao Vicente (Parque das Bandeiras Gleba II) / Cubatao (Usiminas)",,"3",,,
"2008016",,"931","Praia Grande (Jardim Samambaia) / Santos (Paqueta)",,"3",,,
"2010006",,"687","Vinhedo (Terminal Rodoviario de Vinhedo) / Campinas (Aeroporto Internacional de Viracopos)",,"3",,,
"2014009",,"906","Cubatao (Fabril) / Santos (Ponta da Praia)",,"3",,,
"2025003",,"688BI1","Campinas (Estacao de Transferencia Expedicionarios)",,"3",,,
"2052008",,"724","Vinhedo (Terminal Rodoviario de Vinhedo) / Campinas (Unicamp)",,"3",,,
"2111004",,"727EX1","Vinhedo (Terminal Rodoviario de Vinhedo) / Campinas (Shopping Parque Dom Pedro I)",,"3",,,
"2124014",,"928","Sao Vicente (Humaita) / Praia Grande (Terminal Rodoviario e Urbano Tude Bastos)",,"3",,,
"2129013",,"903","Sao Vicente (Japui) Santos (Praca dos Andradas)",,"3",,,
"2175022",,"914","Sao Vicente (Humaita) / Cubatao (Usiminas)",,"3",,,
"2215007",,"917","Cubatao (Usiminas) / Santos (Ponta da Praia)",,"3",,,
"2237006",,"925","Sao Vicente (Nautica III) Santos (Terminal Municipal do Valongo)",,"3",,,
"3553491",,"038VP1","Sao Paulo (Sao Miguel Paulista) / Sao Paulo (Metro Armenia)",,"3",,,
"4703253",,"739","Hortolandia (Terminal Metropolitano de Hortolandia) / Campinas (Campinas Shopping Center)",,"3",,,
"4993275",,"636","Sumare (Terminal Rodoviario de Sumare) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"5265922",,"637","Sumare (Jardim Lucelia) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"5581133",,"696","Hortolandia (Parque do Horto) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"5772944",,"741","Hortolandia (Terminal Metropolitano Hortolandia) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"5801044",,"633","Americana (Centro) / Campinas (Terminal Multimodal Ramos de Azevedo)",,"3",,,
"6047659",,"291BI1","Itapevi (Jardim Bela Vista) / Santana de Parnaiba (Residencial Burle Marx)",,"3",,,
"7054256",,"468","Santana de Parnaiba (Residencial Villa Velha) / Cotia (Terminal Metropolitano Cotia)",,"3",,,
"9006437",,"815","Itapevi (Centro) Embu das Artes (Centro)",,"3",,,
"12328197",,"050EX1","Sao Bernardo do Campo (Paco Municipal) / Sao Paulo (Campo Belo)",,"3",,,
"13859144",,"910","Peruibe (Terminal Rodoviario de Peruibe) / Santos (Terminal Rodoviario de Santos)",,"3",,,
"14903432",,"921","Itanhaem (Terminal Rodoviario de Itanhaem) / Santos (Terminal Rodoviario de Santos)",,"3",,,
"18049262",,"064","Maua (Vila Mercedes) / Sao Caetano do Sul (Bairro Santo Antonio)",,"3",,,
"18060199",,"922","Peruibe (Terminal Rodoviario de Peruibe) / Cubatao (Terminal Rodoviario de Cubatao)",,"3",,,
"18820938",,"903VP1","Santos (Praca dos Andradas)",,"3",,,
"19009349",,"318","Poa (Terminal Rodoviario Pedro Fava - Cidade Kemel) / Guarulhos (Terminal Metropolitano Cecap)",,"3",,,
"19582772",,"912BI1","Praia Grande (Terminal Rodoviario e Urbano Tatico Francisco Gomes da Silva) / Cubatao (Centro)",,"3",,,
"20233248",,"905EX1","Peruibe (Terminal Rodoviario de Peruibe) / Praia Grande (Terminal Rodoviario e Urbano Tatico Francisco Gomes da Silva)",,"3",,,
"20405477",,"950","Sao Vicente (Vila Ema) / Cubatao (Centro)",,"3",,,
"23893076",,"242BI1","Itaquaquecetuba (Pequeno Coracao) / Sao Paulo (Metro Carrao)",,"3",,,
"24540583",,"180DV2","Osasco (Jardim Primeiro de Maio) / Sao Paulo (Lapa)",,"3",,,
"24946087",,"589","Poa (Terminal Rodoviario Jardim Sao Jose) Sao Paulo (Penha)",,"3",,,
"25545590",,"392BI1","Carapicuiba (Jardim Angelica) / Barueri (Alphaville)",,"3",,,
"26411366",,"805","Pirapora do Bom Jesus (Jardim Bom Jesus) / Sao Paulo (Metro Butanta)",,"3",,,
"26440562",,"462BI1","Santana de Parnaiba (Varzea de Souza) / Osasco (Centro)",,"3",,,
"28315404",,"542","Carapicuiba (Parque Jandaia) / Santana de Parnaiba (Alphaville 10)",,"3",,,
"29039564",,"538","Aruja (Centro) Guarulhos (Aeroporto Internacional de Sao Paulo)",,"3",,,
"29623601",,"390BI1","Osasco (Jardim Santo Antonio) / Barueri (Alphaville 3 / Bradesco)",,"3",,,
"29925558",,"818","Barueri (Alphaville) / Sao Paulo (Metro Armenia)",,"3",,,
"29970614",,"247VP2","Barueri (Aldeia da Serra) / COTIA (JARDIM ROSEMARY)",,"3",,,
"30175419",,"246BI1","Santana de Parnaiba (Jardim Professor Benoa) / Osasco (Vila Yara)",,"3",,,
"30234149",,"247VP1","Jandira (Jardim Alvorada) / Cotia (Terminal Metropolitano de Cotia)",,"3",,,
"30638356",,"448","Carapicuiba (Parque Jandaia) / Santana de Parnaiba (Residencial Tambore III)",,"3",,,
"30856783",,"308VP1","Cotia (Atalaia) / Sao Paulo (Metro Butanta)",,"3",,,
"31012436",,"582","Embu-Guacu (Jardim Campestre) / Sao Paulo (Terminal Grajau)",,"3",,,
"32106069",,"414","Cotia (Atalaia) Barueri (Alphaville 2)",,"3",,,
"32412019",,"801","Cotia (Mirante da Mata) Sao Paulo (Itaim Bibi)",,"3",,,
"34104105",,"587","Taboao da Serra (Jardim Monte Alegre) / Sao Paulo (Metro Campo Limpo)",,"3",,,
"34725268",,"596","Guarulhos (Jardim Any) Sao Paulo (Estacao Cptm Sao Miguel Paulista)",,"3",,,
"34873075",,"807","Aruja (Parque Rodrigo Barreto) / Sao Paulo (Metro Armenia)",,"3",,,
"35105382",,"808","Juquitiba (Fazenda Sama) / Itapecerica da Serra (Valo Velho)",,"3",,,
"35353047",,"802","Guarulhos (Terminal Metropolitano Taboao) / Sao Paulo (Metro Tucuruvi)",,"3",,,
"35614268",,"082BI1","Pirapora do Bom Jesus (Igaveta) / Osasco (Vila Yara)",,"3",,,
"35713035",,"806","Itapecerica da Serra (Jardim Montezano) / Itapecerica da Serra (Jardim das Oliveiras)",,"3",,,
"35904004",,"598","Aruja (Mirante) / Guarulhos (Jardim Santa Mena)",,"3",,,
"36566040",,"595","Guarulhos (Terminal Metropolitano Taboao) / Sao Paulo (Metro Bras)",,"3",,,
"36668033",,"593","Guarulhos (Haroldo Veloso) / Sao Paulo (Metro Bras)",,"3",,,
"36944011",,"588","Guarulhos (Vila Any) / Sao Paulo (Metro Armenia)",,"3",,,
"37019041",,"930DV1","Guaruja (Ferry Boat) / Bertioga (Riviera de Sao Lourenco)",,"3",,,
"37081026",,"578","Guarulhos (Vila Moreira) / Sao Paulo (Metro Armenia)",,"3",,,
"37117099",,"580","Guarulhos (Cidade Soberana) / Sao Paulo (Metro Armenia)",,"3",,,
"37220086",,"581","Carapicuiba (Estacao General Miguel Costa - Km 21) Cotia (Km 24 - Rodovia Raposo Tavares)",,"3",,,
"37298051",,"585","Guarulhos (Cocaia) / Sao Paulo (Metro Armenia)",,"3",,,
"37478360",,"926","Peruibe (Terminal Rodoviario de Peruibe) / Santos (Centro)",,"3",,,
"37481020",,"584","Guarulhos (Parque Primavera) / Sao Paulo (Metro Carrao)",,"3",,,
"41736015",,"734","Santo Antonio de Posse (Centro) / Campinas (Botafogo)",,"3",,,
"43006091",,"714","Jaguariuna (Distrito Industrial) / Campinas (Botafogo)",,"3",,,
"69876003",,"715","Jaguariuna (Joao Nassif) / Campinas (Botafogo)",,"3",,,
"73726051",,"719","Jaguariuna (Terminal Rodoviario de Jaguariuna) / Santo Antonio de Posse (Centro)",,"3",,,
"84396497",,"736","Artur Nogueira (Cdhu) / Holambra (Centro)",,"3",,,
"85146112",,"740","Sumare (Jardim Joao Paulo II) / Campinas (Campinas Shopping Center)",,"3",,,
"91546046",,"674","Vinhedo (Capela) / Campinas (Estacao de Transferencia Expedicionarios)",,"3",,,
"94066369",,"738VP1","Indaiatuba (Terminal Rodoviario de Indaiatuba) / Campinas (Aeroporto Internacional de Viracopos)",,"3",,,
"97616095",,"738","Indaiatuba (Terminal Rodoviario de Indaiatuba) / Vinhedo (Terminal Rodoviario de Vinhedo)",,"3",,,
"104356371",,"855","Diadema (Jardim das Maravilhas) Sao Paulo (Jabaquara)",,"3",,,
"105186193",,"746","Hortolandia (Estacao de Transferencia Pinheiros) / Campinas (Unicamp)",,"3",,,
"118486173",,"632","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Santa Barbara D Oeste (Jardim das Orquideas)",,"3",,,
"119156173",,"629","AMERICANA (TERMINAL METROPOLITANO DE AMERICANA) / Santa Barbara D Oeste (Sao Joaquim)",,"3",,,
"122056109",,"929","Bertioga (Riviera de Sao Lourenco) / Guaruja (Terminal Ferry Boat)",,"3",,,
"122716027",,"634","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Nova Odessa (Jardim Santa Rosa)",,"3",,,
"126876056",,"737","Cosmopolis (Terminal Rodoviario de Cosmopolis) / Holambra (Centro)",,"3",,,
"128156012",,"630","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Santa Barbara D Oeste (Sao Joaquim)",,"3",,,
"130636207",,"673EX1","Santo Antonio de Posse (Centro) / Holambra (Centro)",,"3",,,
"131976130",,"635","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Campinas (Terminal Multimodal Ramos de Azevedo)",,"3",,,
"133336116",,"640","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Sumare (Jardim Residencial Bordon)",,"3",,,
"133796092",,"639","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Sumare (Terminal Rodoviario de Sumare)",,"3",,,
"137006067",,"655","Sumare (Terminal Rodoviario de Sumare) / Campinas (Shopping Iguatemi)",,"3",,,
"137326058",,"654BI1","Sumare (Parque Residencial Ipiranga) / Campinas (Shopping Iguatemi)",,"3",,,
"140696024",,"654","Sumare (Terminal Rodoviario de Sumare) / Campinas (Shopping Iguatemi)",,"3",,,
"141496133",,"5201","Pindamonhangaba (Araretama) / Taubate (Taubate Shopping Center)",,"3",,,
"141546010",,"673EX2","Santo Antonio de Posse (Centro) / Holambra (Centro)",,"3",,,
"145296085",,"655PR1","Sumare (Jardim Joao Paulo II) / ",,"3",,,
"148016009",,"677DV1","Valinhos (Parque das Colinas) / Campinas (Estacao de Transferencia Expedicionarios)",,"3",,,
"152686008",,"631","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Santa Barbara D Oeste (Jardim das Orquideas)",,"3",,,
"159366183",,"5221","Pindamonhangaba (Centro) / Taubate (Terminal Rodoviario Velho de Taubate)",,"3",,,
"159876023",,"668","Sumare (Terminal Rodoviario de Sumare) / Hortolandia (Rosolem)",,"3",,,
"165976103",,"5202","Tremembe (Terminal Rodoviario de Tremembe) / Cacapava (Terminal Rodoviario de Cacapava)",,"3",,,
"166636127",,"5107","Monteiro Lobato (Terminal Rodoviario de Monteiro Lobato) / Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"3",,,
"170506005",,"5204","Natividade da Serra (Centro) / Taubate (Terminal Rodoviario Novo de Taubate)",,"3",,,
"175076038",,"5109","Sao Jose dos Campos (Sao Francisco Xavier) / Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"3",,,
"197126082",,"5115","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan) / Jacarei (Terminal Rodoviario de Jacarei)",,"3",,,
"198086158",,"5118","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan) / Jacarei (Parque Meia Lua)",,"3",,,
"213806031",,"5106","Jambeiro (Terminal Rodoviario de Jambeiro) / Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"3",,,
"213946013",,"5105","Paraibuna (Terminal Rodoviario de Paraibuna) / Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"3",,,
"216526101",,"5501","Sao Sebastiao (Centro) / Taubate (Terminal Rodoviario Novo de Taubate)",,"3",,,
"230236074",,"5210","Campos do Jordao (Terminal Rodoviario de Campos do Jordao) / Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"3",,,
"232326445",,"5508","Ubatuba (Terminal Rodoviário de Ubatuba - Litoranea) / Sao Jose dos Campos (Terminal Rodoviário Frederico Ozanan)",,"3",,,
"232706140",,"5208","Sao Bento do Sapucai (Centro) / Campos do Jordao (Terminal Rodoviario de Campos do Jordao)",,"3",,,
"233406002",,"5503","Sao Sebastiao (Centro) / Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"3",,,
"236486074",,"5504","Caraguatatuba (Terminal Rodoviario de Caraguatatuba) / Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"3",,,
"237176058",,"5505","Sao Sebastiao (Balsa) / Caraguatatuba (Terminal Rodoviario de Caraguatatuba)",,"3",,,
"237366122",,"5506","Ubatuba (Terminal Rodoviario de Ubatuba - Litoranea) / Caraguatatuba (Terminal Rodoviario de Caraguatatuba)",,"3",,,
"241046385",,"5206","Pindamonhangaba (Centro) / Taubate (Terminal Rodoviario Velho de Taubate)",,"3",,,
"241956093",,"5510","Ubatuba (Terminal Rodoviario de Ubatuba - Sao Jose) / Pindamonhangaba (Terminal Rodoviario de Pindamonhangaba)",,"3",,,
"246076245",,"5511","Ubatuba (Terminal Rodoviario de Ubatuba - Sao Jose) / Taubate (Terminal Rodoviario Novo de Taubate)",,"3",,,
"246196242",,"5113","Santa Branca (Terminal Rodoviario de Santa Branca) / Jacarei (Terminal Rodoviario de Jacarei)",,"3",,,
"246236166",,"5110","Cacapava (Terminal Rodoviario de Cacapava) / Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"3",,,
"247296076",,"5111","Cacapava (Terminal Rodoviario de Cacapava) / Taubate (Terminal Rodoviario Velho de Taubate)",,"3",,,
"247316070",,"5112","Jambeiro (Terminal Rodoviario de Jambeiro) / Cacapava (Terminal Rodoviario de Cacapava)",,"3",,,
"249106118",,"5209","Pindamonhangaba (Terminal Rodoviario de Pindamonhangaba) / Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"3",,,
"251926185",,"5207","Taubate (Terminal Rodoviario Novo de Taubate) / Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"3",,,
"257346229",,"5219","Campos do Jordao (Terminal Rodoviario de Campos do Jordao) / Pindamonhangaba (Terminal Rodoviario de Pindamonhangaba)",,"3",,,
"258106099",,"5211","Pindamonhangaba (Terminal Rodoviario de Pindamonhangaba) / Taubate (Terminal Rodoviario Velho de Taubate)",,"3",,,
"258336132",,"5316","Aparecida (Centro) / Guaratingueta (Centro)",,"3",,,
"260186823",,"5216","Sao Luiz do Paraitinga (Terminal Rodoviario de Sao Luiz do Paratitinga) / Taubate (Terminal Rodoviario Novo de Taubate)",,"3",,,
"261756113",,"5319","Cunha (Terminal Rodoviario de Cunha) / Guaratingueta (Terminal Rodoviario de Guaratingueta)",,"3",,,
"261766020",,"5212","Campos do Jordao (Terminal Rodoviario de Campos do Jordao) / Taubate (Terminal Rodoviario Novo de Taubate)",,"3",,,
"263596256",,"5407","Lorena (Terminal Rodoviario de Lorena) / Cruzeiro (Terminal Rodoviario de Cruzeiro)",,"3",,,
"264026105",,"5213","Sao Bento do Sapucai (Centro) / Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"3",,,
"264536390",,"5309","Cachoeira Paulista (Terminal Rodoviario de Cachoeira Paulista) / Cruzeiro (Terminal Rodoviario de Cruzeiro)",,"3",,,
"265996120",,"5308","Potim (Centro) / Aparecida (Terminal Rodoviario de Aparecida)",,"3",,,
"267126037",,"5214","Lagoinha (Centro) / Taubate (Terminal Rodoviario Novo de Taubate)",,"3",,,
"267876185",,"5307","Piquete (Terminal Rodoviario de Piquete) / Cruzeiro (Terminal Rodoviario de Cruzeiro)",,"3",,,
"268016034",,"5301","Aparecida (Terminal Rodoviario de Aparecida) / Cruzeiro (Terminal Rodoviario de Cruzeiro)",,"3",,,
"268196090",,"5303","Roseira (Terminal Rodoviario de Roseira) / Pindamonhangaba (Terminal Rodoviario de Pindamonhangaba)",,"3",,,
"269936063",,"5217","Sao Luiz do Paraitinga (Catucaba) / Taubate (Terminal Rodoviario Novo de Taubate)",,"3",,,
"270066390",,"5317","Roseira (Terminal Rodoviario de Roseira) / Aparecida (Terminal Rodoviario de Aparecida)",,"3",,,
"270586422",,"5406","Cruzeiro (Terminal Rodoviario de Cruzeiro) / Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"3",,,
"271176084",,"5312","Lorena (Terminal Rodoviario de Lorena) / Guaratingueta (Terminal Rodoviario de Guaratingueta)",,"3",,,
"272356147",,"5402","Bananal (Terminal Rodoviario Aquino Carvalho dos Santos) / Guaratingueta (Terminal Rodoviario de Guaratingueta)",,"3",,,
"275526078",,"5306","Lorena (Terminal Rodoviario de Lorena) / Taubate (Terminal Rodoviario Novo de Taubate)",,"3",,,
